alg,op,n,ns
Fndsa512,verify_chain,5,245150
Fndsa512,verify_chain,5,258528
Fndsa512,verify_chain,5,245109
Fndsa512,verify_chain,5,244147
Fndsa512,verify_chain,5,242623
Fndsa512,verify_chain,5,253623
Fndsa512,verify_chain,5,246683
Fndsa512,verify_chain,5,244951
Fndsa512,verify_chain,5,245129
Fndsa512,verify_chain,5,252309
Fndsa512,verify_chain,5,250486
Fndsa512,verify_chain,5,265950
Fndsa512,verify_chain,5,248848
Fndsa512,verify_chain,5,245725
Fndsa512,verify_chain,5,243385
Fndsa512,verify_chain,5,243720
Fndsa512,verify_chain,5,242548
Fndsa512,verify_chain,5,260449
Fndsa512,verify_chain,5,255495
Fndsa512,verify_chain,5,245910
Fndsa512,verify_chain,5,242273
Fndsa512,verify_chain,5,262546
Fndsa512,verify_chain,5,240622
Fndsa512,verify_chain,5,243839
Fndsa512,verify_chain,5,242183
Fndsa512,verify_chain,5,243915
Fndsa512,verify_chain,5,275443
Fndsa512,verify_chain,5,252481
Fndsa512,verify_chain,5,246446
Fndsa512,verify_chain,5,246501
Fndsa512,verify_chain,5,245018
Fndsa512,verify_chain,5,243080
Fndsa512,verify_chain,5,244384
Fndsa512,verify_chain,5,254045
Fndsa512,verify_chain,5,250077
Fndsa512,verify_chain,5,245598
Fndsa512,verify_chain,5,244279
Fndsa512,verify_chain,5,247425
Fndsa512,verify_chain,5,245271
Fndsa512,verify_chain,5,366154
Fndsa512,verify_chain,5,271373
Fndsa512,verify_chain,5,256375
Fndsa512,verify_chain,5,274840
Fndsa512,verify_chain,5,252573
Fndsa512,verify_chain,5,391259
Fndsa512,verify_chain,5,277636
Fndsa512,verify_chain,5,249018
Fndsa512,verify_chain,5,251926
Fndsa512,verify_chain,5,245211
Fndsa512,verify_chain,5,246580
Fndsa512,verify_chain,5,247694
Fndsa512,verify_chain,5,244219
Fndsa512,verify_chain,5,254633
Fndsa512,verify_chain,5,246497
Fndsa512,verify_chain,5,242709
Fndsa512,verify_chain,5,241972
Fndsa512,verify_chain,5,243474
Fndsa512,verify_chain,5,245010
Fndsa512,verify_chain,5,260815
Fndsa512,verify_chain,5,254796
Fndsa512,verify_chain,5,246707
Fndsa512,verify_chain,5,245131
Fndsa512,verify_chain,5,246939
Fndsa512,verify_chain,5,244998
Fndsa512,verify_chain,5,243222
Fndsa512,verify_chain,5,242694
Fndsa512,verify_chain,5,242051
Fndsa512,verify_chain,5,241431
Fndsa512,verify_chain,5,251297
Fndsa512,verify_chain,5,252225
Fndsa512,verify_chain,5,249648
Fndsa512,verify_chain,5,245121
Fndsa512,verify_chain,5,242622
Fndsa512,verify_chain,5,271940
Fndsa512,verify_chain,5,247764
Fndsa512,verify_chain,5,242939
Fndsa512,verify_chain,5,252650
Fndsa512,verify_chain,5,250479
Fndsa512,verify_chain,10,435401
Fndsa512,verify_chain,10,441032
Fndsa512,verify_chain,10,438515
Fndsa512,verify_chain,10,432568
Fndsa512,verify_chain,10,447352
Fndsa512,verify_chain,10,437281
Fndsa512,verify_chain,10,477768
Fndsa512,verify_chain,10,434868
Fndsa512,verify_chain,10,444514
Fndsa512,verify_chain,10,432133
Fndsa512,verify_chain,10,431910
Fndsa512,verify_chain,10,430750
Fndsa512,verify_chain,10,442966
Fndsa512,verify_chain,10,436849
Fndsa512,verify_chain,10,447274
Fndsa512,verify_chain,10,439419
Fndsa512,verify_chain,10,442302
Fndsa512,verify_chain,10,441081
Fndsa512,verify_chain,10,434563
Fndsa512,verify_chain,10,434192
Fndsa512,verify_chain,10,431226
Fndsa512,verify_chain,10,439389
Fndsa512,verify_chain,10,433747
Fndsa512,verify_chain,10,447011
Fndsa512,verify_chain,10,443060
Fndsa512,verify_chain,10,435671
Fndsa512,verify_chain,10,507813
Fndsa512,verify_chain,10,585811
Fndsa512,verify_chain,10,464024
Fndsa512,verify_chain,10,439012
Fndsa512,verify_chain,10,441196
Fndsa512,verify_chain,10,544249
Fndsa512,verify_chain,10,485891
Fndsa512,verify_chain,10,438116
Fndsa512,verify_chain,10,448606
Fndsa512,verify_chain,10,439155
Fndsa512,verify_chain,10,465693
Fndsa512,verify_chain,10,433241
Fndsa512,verify_chain,10,432000
Fndsa512,verify_chain,10,444664
Fndsa512,verify_chain,10,433509
Fndsa512,verify_chain,10,439114
Fndsa512,verify_chain,10,435015
Fndsa512,verify_chain,10,443640
Fndsa512,verify_chain,10,444204
Fndsa512,verify_chain,10,435122
Fndsa512,verify_chain,10,454690
Fndsa512,verify_chain,10,431435
Fndsa512,verify_chain,10,444152
Fndsa512,verify_chain,10,433509
Fndsa512,verify_chain,10,439026
Fndsa512,verify_chain,10,434883
Fndsa512,verify_chain,10,442809
Fndsa512,verify_chain,10,435815
Fndsa512,verify_chain,10,432573
Fndsa512,verify_chain,10,434976
Fndsa512,verify_chain,10,447847
Fndsa512,verify_chain,10,457468
Fndsa512,verify_chain,10,448905
Fndsa512,verify_chain,10,437388
Fndsa512,verify_chain,10,433425
Fndsa512,verify_chain,10,437422
Fndsa512,verify_chain,10,449727
Fndsa512,verify_chain,10,431372
Fndsa512,verify_chain,10,440388
Fndsa512,verify_chain,10,711187
Fndsa512,verify_chain,10,433963
Fndsa512,verify_chain,10,425409
Fndsa512,verify_chain,10,514783
Fndsa512,verify_chain,10,508576
Fndsa512,verify_chain,10,441579
Fndsa512,verify_chain,10,433051
Fndsa512,verify_chain,10,431678
Fndsa512,verify_chain,10,502294
Fndsa512,verify_chain,10,438642
Fndsa512,verify_chain,10,429942
Fndsa512,verify_chain,10,428607
Fndsa512,verify_chain,10,442470
Fndsa512,verify_chain,10,426605
Fndsa512,verify_chain,10,431491
Fndsa512,verify_chain,10,423032
Fndsa512,verify_chain,10,424785
Fndsa512,verify_chain,10,433623
Fndsa512,verify_chain,10,426173
Fndsa512,verify_chain,10,424766
Fndsa512,verify_chain,10,421134
Fndsa512,verify_chain,10,453773
Fndsa512,verify_chain,10,424492
Fndsa512,verify_chain,10,424234
Fndsa512,verify_chain,10,424802
Fndsa512,verify_chain,10,434144
Fndsa512,verify_chain,10,447633
Fndsa512,verify_chain,10,427362
Fndsa512,verify_chain,10,422381
Fndsa512,verify_chain,10,429858
Fndsa512,verify_chain,10,437355
Fndsa512,verify_chain,10,420961
Fndsa512,verify_chain,10,425334
Fndsa512,verify_chain,10,425364
Fndsa512,verify_chain,10,428626
Fndsa512,verify_chain,10,425190
Fndsa512,authority_build,2,14071095
Fndsa512,authority_build,2,9621602
Fndsa512,authority_build,2,9767280
Fndsa512,authority_build,2,9624022
Fndsa512,authority_build,2,12266194
Fndsa512,authority_build,2,13303987
Fndsa512,authority_build,2,14380388
Fndsa512,authority_build,2,9777004
Fndsa512,authority_build,2,12440919
Fndsa512,authority_build,2,9576848
Fndsa512,authority_build,2,11394797
Fndsa512,authority_build,2,12387665
Fndsa512,authority_build,2,10498136
Fndsa512,authority_build,2,10714585
Fndsa512,authority_build,2,14727440
Fndsa512,authority_build,2,17929684
Fndsa512,authority_build,2,13161425
Fndsa512,authority_build,2,13390467
Fndsa512,authority_build,2,18488237
Fndsa512,authority_build,2,10131537
Fndsa512,authority_build,2,9832040
Fndsa512,authority_build,2,15015848
Fndsa512,authority_build,2,11320494
Fndsa512,authority_build,2,14859441
Fndsa512,authority_build,2,10572517
Fndsa512,authority_build,2,9457227
Fndsa512,authority_build,2,16181771
Fndsa512,authority_build,2,10661370
Fndsa512,authority_build,2,17420061
Fndsa512,authority_build,2,28286175
Fndsa512,authority_build,2,11844557
Fndsa512,authority_build,2,10714266
Fndsa512,authority_build,2,13636608
Fndsa512,authority_build,2,11972794
Fndsa512,authority_build,2,11083981
Fndsa512,authority_build,2,12874280
Fndsa512,authority_build,2,17411429
Fndsa512,authority_build,2,15982373
Fndsa512,authority_build,2,9774099
Fndsa512,authority_build,2,11909055
Fndsa512,authority_build,2,11603348
Fndsa512,authority_build,2,10875565
Fndsa512,authority_build,2,14124942
Fndsa512,authority_build,2,10567036
Fndsa512,authority_build,2,18698025
Fndsa512,authority_build,2,11402879
Fndsa512,authority_build,2,22926282
Fndsa512,authority_build,2,11554667
Fndsa512,authority_build,2,11720129
Fndsa512,authority_build,2,20862577
Fndsa512,authority_build,2,17202556
Fndsa512,authority_build,2,9997633
Fndsa512,authority_build,2,12190350
Fndsa512,authority_build,2,14242495
Fndsa512,authority_build,2,15837736
Fndsa512,authority_build,2,17537390
Fndsa512,authority_build,2,11833357
Fndsa512,authority_build,2,10462401
Fndsa512,authority_build,2,14607840
Fndsa512,authority_build,2,12489711
Fndsa512,authority_build,2,9750870
Fndsa512,authority_build,2,11290634
Fndsa512,authority_build,2,10602371
Fndsa512,authority_build,2,10673492
Fndsa512,authority_build,2,17676264
Fndsa512,authority_build,2,11084042
Fndsa512,authority_build,2,9709417
Fndsa512,authority_build,2,10986053
Fndsa512,authority_build,2,9637718
Fndsa512,authority_build,2,9813733
Fndsa512,authority_build,2,14903825
Fndsa512,authority_build,2,11830452
Fndsa512,authority_build,2,10804646
Fndsa512,authority_build,2,12352964
Fndsa512,authority_build,2,10284973
Fndsa512,authority_build,2,25787748
Fndsa512,authority_build,2,11711064
Fndsa512,authority_build,2,14234106
Fndsa512,authority_build,2,14807541
Fndsa512,authority_build,2,13471858
Fndsa512,authority_build,2,10950028
Fndsa512,authority_build,2,17211863
Fndsa512,authority_build,2,11352945
Fndsa512,authority_build,2,9627439
Fndsa512,authority_build,2,9727724
Fndsa512,authority_build,2,12894440
Fndsa512,authority_build,2,10420024
Fndsa512,authority_build,2,11298243
Fndsa512,authority_build,2,9720592
Fndsa512,authority_build,2,15589657
Fndsa512,authority_build,2,12279555
Fndsa512,authority_build,2,17527248
Fndsa512,authority_build,2,10029689
Fndsa512,authority_build,2,10217745
Fndsa512,authority_build,2,10575495
Fndsa512,authority_build,2,10985978
Fndsa512,authority_build,2,16620488
Fndsa512,authority_build,2,15199050
Fndsa512,authority_build,2,12605216
Fndsa512,authority_build,2,13331651
Fndsa512,authority_build,2,15005060
Fndsa512,append_hop,2,15074352
Fndsa512,append_hop,2,13009425
Fndsa512,append_hop,2,15096227
Fndsa512,append_hop,2,25524470
Fndsa512,append_hop,2,19308656
Fndsa512,append_hop,2,11064697
Fndsa512,append_hop,2,12897141
Fndsa512,append_hop,2,14359969
Fndsa512,append_hop,2,10019948
Fndsa512,append_hop,2,10510227
Fndsa512,append_hop,2,11295910
Fndsa512,append_hop,2,9968018
Fndsa512,append_hop,2,17651781
Fndsa512,append_hop,2,10148315
Fndsa512,append_hop,2,12533833
Fndsa512,append_hop,2,9952490
Fndsa512,append_hop,2,13434127
Fndsa512,append_hop,2,14149261
Fndsa512,append_hop,2,13951889
Fndsa512,append_hop,2,10673501
Fndsa512,append_hop,2,17073124
Fndsa512,append_hop,2,10526590
Fndsa512,append_hop,2,10373677
Fndsa512,append_hop,2,15766843
Fndsa512,append_hop,2,10552598
Fndsa512,append_hop,2,10387311
Fndsa512,append_hop,2,13823610
Fndsa512,append_hop,2,12694986
Fndsa512,append_hop,2,13766649
Fndsa512,append_hop,2,21484335
Fndsa512,append_hop,2,10489136
Fndsa512,append_hop,2,12073498
Fndsa512,append_hop,2,21048385
Fndsa512,append_hop,2,12735032
Fndsa512,append_hop,2,22716949
Fndsa512,append_hop,2,10642176
Fndsa512,append_hop,2,13848062
Fndsa512,append_hop,2,14808220
Fndsa512,append_hop,2,12276363
Fndsa512,append_hop,2,9691658
Fndsa512,append_hop,2,10389747
Fndsa512,append_hop,2,11918803
Fndsa512,append_hop,2,14435419
Fndsa512,append_hop,2,13970061
Fndsa512,append_hop,2,15838095
Fndsa512,append_hop,2,10778928
Fndsa512,append_hop,2,20298779
Fndsa512,append_hop,2,15498158
Fndsa512,append_hop,2,14228161
Fndsa512,append_hop,2,10154282
Fndsa512,append_hop,2,13343232
Fndsa512,append_hop,2,14411317
Fndsa512,append_hop,2,17526031
Fndsa512,append_hop,2,14408360
Fndsa512,append_hop,2,17555145
Fndsa512,append_hop,2,14222865
Fndsa512,append_hop,2,15764149
Fndsa512,append_hop,2,10061160
Fndsa512,append_hop,2,11361136
Fndsa512,append_hop,2,11932450
Fndsa512,append_hop,2,10810328
Fndsa512,append_hop,2,9589148
Fndsa512,append_hop,2,15791411
Fndsa512,append_hop,2,10431345
Fndsa512,append_hop,2,13284747
Fndsa512,append_hop,2,12642712
Fndsa512,append_hop,2,13381798
Fndsa512,append_hop,2,16601457
Fndsa512,append_hop,2,9854895
Fndsa512,append_hop,2,12125590
Fndsa512,append_hop,2,12921296
Fndsa512,append_hop,2,10844282
Fndsa512,append_hop,2,13342925
Fndsa512,append_hop,2,11543724
Fndsa512,append_hop,2,13690829
Fndsa512,append_hop,2,10807878
Fndsa512,append_hop,2,11819552
Fndsa512,append_hop,2,12501162
Fndsa512,append_hop,2,9665420
Fndsa512,append_hop,2,14075259
Fndsa512,append_hop,2,11468071
Fndsa512,append_hop,2,15964279
Fndsa512,append_hop,2,11876847
Fndsa512,append_hop,2,9947929
Fndsa512,append_hop,2,9803594
Fndsa512,append_hop,2,11976634
Fndsa512,append_hop,2,13630629
Fndsa512,append_hop,2,9786373
Fndsa512,append_hop,2,13862152
Fndsa512,append_hop,2,9724160
Fndsa512,append_hop,2,12817884
Fndsa512,append_hop,2,10157979
Fndsa512,append_hop,2,12979579
Fndsa512,append_hop,2,13651948
Fndsa512,append_hop,2,11957651
Fndsa512,append_hop,2,10533013
Fndsa512,append_hop,2,11878348
Fndsa512,append_hop,2,11277015
Fndsa512,append_hop,2,18222880
Fndsa512,append_hop,2,9888270
Fndsa512,append_hop,2,16656335
Fndsa512,seal,2,2794222
Fndsa512,seal,2,2750752
Fndsa512,seal,2,2808707
Fndsa512,seal,2,2803454
Fndsa512,seal,2,2816200
Fndsa512,seal,2,2791034
Fndsa512,seal,2,2854096
Fndsa512,seal,2,2849211
Fndsa512,seal,2,2835881
Fndsa512,seal,2,2862704
Fndsa512,seal,2,2834772
Fndsa512,seal,2,2840496
Fndsa512,seal,2,2850441
Fndsa512,seal,2,2864755
Fndsa512,seal,2,2971130
Fndsa512,seal,2,2883361
Fndsa512,seal,2,2839117
Fndsa512,seal,2,2871864
Fndsa512,seal,2,2822497
Fndsa512,seal,2,2845820
Fndsa512,seal,2,2844065
Fndsa512,seal,2,2807146
Fndsa512,seal,2,2817641
Fndsa512,seal,2,2824744
Fndsa512,seal,2,2835164
Fndsa512,seal,2,2809177
Fndsa512,seal,2,2821473
Fndsa512,seal,2,2809610
Fndsa512,seal,2,2831315
Fndsa512,seal,2,2820636
Fndsa512,seal,2,3031468
Fndsa512,seal,2,2879722
Fndsa512,seal,2,2852358
Fndsa512,seal,2,2810398
Fndsa512,seal,2,2866440
Fndsa512,seal,2,2816679
Fndsa512,seal,2,3048875
Fndsa512,seal,2,2888078
Fndsa512,seal,2,2854175
Fndsa512,seal,2,2813116
Fndsa512,seal,2,2845186
Fndsa512,seal,2,2844280
Fndsa512,seal,2,2864082
Fndsa512,seal,2,2941825
Fndsa512,seal,2,2830196
Fndsa512,seal,2,2806145
Fndsa512,seal,2,2837577
Fndsa512,seal,2,2841148
Fndsa512,seal,2,2905380
Fndsa512,seal,2,2890288
Fndsa512,seal,2,2821381
Fndsa512,seal,2,2823020
Fndsa512,seal,2,2810785
Fndsa512,seal,2,2829390
Fndsa512,seal,2,2831513
Fndsa512,seal,2,2773351
Fndsa512,seal,2,2685925
Fndsa512,seal,2,2702887
Fndsa512,seal,2,2733189
Fndsa512,seal,2,2722168
Fndsa512,seal,2,2833504
Fndsa512,seal,2,2745658
Fndsa512,seal,2,2747846
Fndsa512,seal,2,2791356
Fndsa512,seal,2,2711440
Fndsa512,seal,2,2710647
Fndsa512,seal,2,2772409
Fndsa512,seal,2,2744857
Fndsa512,seal,2,2744497
Fndsa512,seal,2,2768463
Fndsa512,seal,2,2837057
Fndsa512,seal,2,2749707
Fndsa512,seal,2,2754185
Fndsa512,seal,2,2694758
Fndsa512,seal,2,2754298
Fndsa512,seal,2,2685321
Fndsa512,seal,2,2712779
Fndsa512,seal,2,2687602
Fndsa512,seal,2,2753206
Fndsa512,seal,2,2730132
Fndsa512,seal,2,2762359
Fndsa512,seal,2,2749302
Fndsa512,seal,2,2799359
Fndsa512,seal,2,2779007
Fndsa512,seal,2,2750448
Fndsa512,seal,2,2729731
Fndsa512,seal,2,2761683
Fndsa512,seal,2,2832724
Fndsa512,seal,2,2735239
Fndsa512,seal,2,2756301
Fndsa512,seal,2,2784580
Fndsa512,seal,2,2751240
Fndsa512,seal,2,2765248
Fndsa512,seal,2,2740897
Fndsa512,seal,2,2679683
Fndsa512,seal,2,2681224
Fndsa512,seal,2,3074462
Fndsa512,seal,2,2793491
Fndsa512,seal,2,2777075
Fndsa512,seal,2,2710989
Fndsa512,seal,2,2727173
Fndsa512,verify_n2,2,131415
Fndsa512,verify_n2,2,128758
Fndsa512,verify_n2,2,128523
Fndsa512,verify_n2,2,128066
Fndsa512,verify_n2,2,128819
Fndsa512,verify_n2,2,128817
Fndsa512,verify_n2,2,128853
Fndsa512,verify_n2,2,127417
Fndsa512,verify_n2,2,128293
Fndsa512,verify_n2,2,128423
Fndsa512,verify_n2,2,135342
Fndsa512,verify_n2,2,129640
Fndsa512,verify_n2,2,127561
Fndsa512,verify_n2,2,135777
Fndsa512,verify_n2,2,129642
Fndsa512,verify_n2,2,129056
Fndsa512,verify_n2,2,128525
Fndsa512,verify_n2,2,128089
Fndsa512,verify_n2,2,128447
Fndsa512,verify_n2,2,127519
Fndsa512,verify_n2,2,127407
Fndsa512,verify_n2,2,129757
Fndsa512,verify_n2,2,132740
Fndsa512,verify_n2,2,132112
Fndsa512,verify_n2,2,130312
Fndsa512,verify_n2,2,128690
Fndsa512,verify_n2,2,138831
Fndsa512,verify_n2,2,132135
Fndsa512,verify_n2,2,131863
Fndsa512,verify_n2,2,134624
Fndsa512,verify_n2,2,133963
Fndsa512,verify_n2,2,128711
Fndsa512,verify_n2,2,142122
Fndsa512,verify_n2,2,129788
Fndsa512,verify_n2,2,128363
Fndsa512,verify_n2,2,128153
Fndsa512,verify_n2,2,127640
Fndsa512,verify_n2,2,163389
Fndsa512,verify_n2,2,151867
Fndsa512,verify_n2,2,137001
Fndsa512,verify_n2,2,152031
Fndsa512,verify_n2,2,132120
Fndsa512,verify_n2,2,131287
Fndsa512,verify_n2,2,130354
Fndsa512,verify_n2,2,134278
Fndsa512,verify_n2,2,129446
Fndsa512,verify_n2,2,129398
Fndsa512,verify_n2,2,129743
Fndsa512,verify_n2,2,129237
Fndsa512,verify_n2,2,128622
Fndsa512,verify_n2,2,187754
Fndsa512,verify_n2,2,150105
Fndsa512,verify_n2,2,132655
Fndsa512,verify_n2,2,127470
Fndsa512,verify_n2,2,127111
Fndsa512,verify_n2,2,127730
Fndsa512,verify_n2,2,129175
Fndsa512,verify_n2,2,127465
Fndsa512,verify_n2,2,128770
Fndsa512,verify_n2,2,127130
Fndsa512,verify_n2,2,127104
Fndsa512,verify_n2,2,128159
Fndsa512,verify_n2,2,126948
Fndsa512,verify_n2,2,135537
Fndsa512,verify_n2,2,128293
Fndsa512,verify_n2,2,134866
Fndsa512,verify_n2,2,128511
Fndsa512,verify_n2,2,127917
Fndsa512,verify_n2,2,126341
Fndsa512,verify_n2,2,127667
Fndsa512,verify_n2,2,138907
Fndsa512,verify_n2,2,128133
Fndsa512,verify_n2,2,127247
Fndsa512,verify_n2,2,127092
Fndsa512,verify_n2,2,128174
Fndsa512,verify_n2,2,127271
Fndsa512,verify_n2,2,128104
Fndsa512,verify_n2,2,135316
Fndsa512,verify_n2,2,132902
Fndsa512,verify_n2,2,127432
Fndsa512,verify_n2,2,127218
Fndsa512,verify_n2,2,126949
Fndsa512,verify_n2,2,127808
Fndsa512,verify_n2,2,127034
Fndsa512,verify_n2,2,127217
Fndsa512,verify_n2,2,127942
Fndsa512,verify_n2,2,127014
Fndsa512,verify_n2,2,127845
Fndsa512,verify_n2,2,127989
Fndsa512,verify_n2,2,127471
Fndsa512,verify_n2,2,135746
Fndsa512,verify_n2,2,129698
Fndsa512,verify_n2,2,128512
Fndsa512,verify_n2,2,127869
Fndsa512,verify_n2,2,128382
Fndsa512,verify_n2,2,127620
Fndsa512,verify_n2,2,128382
Fndsa512,verify_n2,2,130553
Fndsa512,verify_n2,2,127827
Fndsa512,verify_n2,2,134343
Fndsa512,verify_n2,2,129705
Fndsa512,authorize,2,10769
Fndsa512,authorize,2,10297
Fndsa512,authorize,2,10215
Fndsa512,authorize,2,9697
Fndsa512,authorize,2,8361
Fndsa512,authorize,2,8483
Fndsa512,authorize,2,8575
Fndsa512,authorize,2,8506
Fndsa512,authorize,2,8561
Fndsa512,authorize,2,8752
Fndsa512,authorize,2,8290
Fndsa512,authorize,2,8365
Fndsa512,authorize,2,8306
Fndsa512,authorize,2,8342
Fndsa512,authorize,2,8249
Fndsa512,authorize,2,8335
Fndsa512,authorize,2,8235
Fndsa512,authorize,2,8475
Fndsa512,authorize,2,8223
Fndsa512,authorize,2,8456
Fndsa512,authorize,2,8612
Fndsa512,authorize,2,8214
Fndsa512,authorize,2,8421
Fndsa512,authorize,2,8381
Fndsa512,authorize,2,8422
Fndsa512,authorize,2,8488
Fndsa512,authorize,2,8320
Fndsa512,authorize,2,8449
Fndsa512,authorize,2,8307
Fndsa512,authorize,2,8402
Fndsa512,authorize,2,8314
Fndsa512,authorize,2,8308
Fndsa512,authorize,2,8241
Fndsa512,authorize,2,17935
Fndsa512,authorize,2,12854
Fndsa512,authorize,2,9802
Fndsa512,authorize,2,8891
Fndsa512,authorize,2,8491
Fndsa512,authorize,2,8539
Fndsa512,authorize,2,8110
Fndsa512,authorize,2,8195
Fndsa512,authorize,2,8462
Fndsa512,authorize,2,8362
Fndsa512,authorize,2,8378
Fndsa512,authorize,2,8198
Fndsa512,authorize,2,8408
Fndsa512,authorize,2,8207
Fndsa512,authorize,2,8907
Fndsa512,authorize,2,8806
Fndsa512,authorize,2,8466
Fndsa512,authorize,2,8427
Fndsa512,authorize,2,8601
Fndsa512,authorize,2,8369
Fndsa512,authorize,2,8177
Fndsa512,authorize,2,8429
Fndsa512,authorize,2,8350
Fndsa512,authorize,2,8487
Fndsa512,authorize,2,8421
Fndsa512,authorize,2,8291
Fndsa512,authorize,2,8344
Fndsa512,authorize,2,8336
Fndsa512,authorize,2,8408
Fndsa512,authorize,2,8410
Fndsa512,authorize,2,8372
Fndsa512,authorize,2,8493
Fndsa512,authorize,2,8362
Fndsa512,authorize,2,8493
Fndsa512,authorize,2,8165
Fndsa512,authorize,2,8197
Fndsa512,authorize,2,8521
Fndsa512,authorize,2,8470
Fndsa512,authorize,2,8505
Fndsa512,authorize,2,8230
Fndsa512,authorize,2,8277
Fndsa512,authorize,2,8316
Fndsa512,authorize,2,8273
Fndsa512,authorize,2,8379
Fndsa512,authorize,2,8257
Fndsa512,authorize,2,8316
Fndsa512,authorize,2,8305
Fndsa512,authorize,2,8418
Fndsa512,authorize,2,8287
Fndsa512,authorize,2,8412
Fndsa512,authorize,2,8362
Fndsa512,authorize,2,8241
Fndsa512,authorize,2,8193
Fndsa512,authorize,2,8419
Fndsa512,authorize,2,8468
Fndsa512,authorize,2,8520
Fndsa512,authorize,2,8466
Fndsa512,authorize,2,8564
Fndsa512,authorize,2,8450
Fndsa512,authorize,2,8473
Fndsa512,authorize,2,8349
Fndsa512,authorize,2,8146
Fndsa512,authorize,2,8241
Fndsa512,authorize,2,8145
Fndsa512,authorize,2,8185
Fndsa512,authorize,2,8569
Fndsa512,authorize,2,8690
Fndsa512,authorize,2,8575
Fndsa1024,verify_chain,0,123597
Fndsa1024,verify_chain,0,123378
Fndsa1024,verify_chain,0,122298
Fndsa1024,verify_chain,0,122826
Fndsa1024,verify_chain,0,139782
Fndsa1024,verify_chain,0,124488
Fndsa1024,verify_chain,0,123234
Fndsa1024,verify_chain,0,122927
Fndsa1024,verify_chain,0,123681
Fndsa1024,verify_chain,0,122980
Fndsa1024,verify_chain,0,126914
Fndsa1024,verify_chain,0,123477
Fndsa1024,verify_chain,0,122232
Fndsa1024,verify_chain,0,122621
Fndsa1024,verify_chain,0,122477
Fndsa1024,verify_chain,0,123777
Fndsa1024,verify_chain,0,122751
Fndsa1024,verify_chain,0,121221
Fndsa1024,verify_chain,0,128387
Fndsa1024,verify_chain,0,123659
Fndsa1024,verify_chain,0,122223
Fndsa1024,verify_chain,0,122506
Fndsa1024,verify_chain,0,122363
Fndsa1024,verify_chain,0,122127
Fndsa1024,verify_chain,0,122559
Fndsa1024,verify_chain,0,122496
Fndsa1024,verify_chain,0,122517
Fndsa1024,verify_chain,0,122245
Fndsa1024,verify_chain,0,121352
Fndsa1024,verify_chain,0,121945
Fndsa1024,verify_chain,0,122526
Fndsa1024,verify_chain,0,128016
Fndsa1024,verify_chain,0,122826
Fndsa1024,verify_chain,0,121081
Fndsa1024,verify_chain,0,122712
Fndsa1024,verify_chain,0,128334
Fndsa1024,verify_chain,0,122722
Fndsa1024,verify_chain,0,122977
Fndsa1024,verify_chain,0,122609
Fndsa1024,verify_chain,0,122768
Fndsa1024,verify_chain,0,122836
Fndsa1024,verify_chain,0,121888
Fndsa1024,verify_chain,0,121708
Fndsa1024,verify_chain,0,121789
Fndsa1024,verify_chain,0,123818
Fndsa1024,verify_chain,0,129403
Fndsa1024,verify_chain,0,123664
Fndsa1024,verify_chain,0,121639
Fndsa1024,verify_chain,0,123423
Fndsa1024,verify_chain,0,123297
Fndsa1024,verify_chain,0,125434
Fndsa1024,verify_chain,0,128446
Fndsa1024,verify_chain,0,139525
Fndsa1024,verify_chain,0,127944
Fndsa1024,verify_chain,0,124257
Fndsa1024,verify_chain,0,121873
Fndsa1024,verify_chain,0,120185
Fndsa1024,verify_chain,0,120330
Fndsa1024,verify_chain,0,119656
Fndsa1024,verify_chain,0,120273
Fndsa1024,verify_chain,0,121385
Fndsa1024,verify_chain,0,120215
Fndsa1024,verify_chain,0,121289
Fndsa1024,verify_chain,0,125463
Fndsa1024,verify_chain,0,122416
Fndsa1024,verify_chain,0,122375
Fndsa1024,verify_chain,0,120147
Fndsa1024,verify_chain,0,126402
Fndsa1024,verify_chain,0,124244
Fndsa1024,verify_chain,0,124801
Fndsa1024,verify_chain,0,128097
Fndsa1024,verify_chain,0,124596
Fndsa1024,verify_chain,0,139170
Fndsa1024,verify_chain,0,125692
Fndsa1024,verify_chain,0,125109
Fndsa1024,verify_chain,0,128109
Fndsa1024,verify_chain,0,129293
Fndsa1024,verify_chain,0,128100
Fndsa1024,verify_chain,0,126707
Fndsa1024,verify_chain,0,124714
Fndsa1024,verify_chain,0,128701
Fndsa1024,verify_chain,0,127109
Fndsa1024,verify_chain,0,123573
Fndsa1024,verify_chain,0,129236
Fndsa1024,verify_chain,0,122328
Fndsa1024,verify_chain,0,123673
Fndsa1024,verify_chain,0,123477
Fndsa1024,verify_chain,0,122581
Fndsa1024,verify_chain,0,122564
Fndsa1024,verify_chain,0,122629
Fndsa1024,verify_chain,0,123031
Fndsa1024,verify_chain,0,122941
Fndsa1024,verify_chain,0,121428
Fndsa1024,verify_chain,0,120436
Fndsa1024,verify_chain,0,121700
Fndsa1024,verify_chain,0,143067
Fndsa1024,verify_chain,0,123414
Fndsa1024,verify_chain,0,128321
Fndsa1024,verify_chain,0,124897
Fndsa1024,verify_chain,0,122645
Fndsa1024,verify_chain,0,124668
Fndsa1024,verify_chain,1,189244
Fndsa1024,verify_chain,1,223927
Fndsa1024,verify_chain,1,196959
Fndsa1024,verify_chain,1,190965
Fndsa1024,verify_chain,1,189712
Fndsa1024,verify_chain,1,189290
Fndsa1024,verify_chain,1,188227
Fndsa1024,verify_chain,1,189461
