alg,op,n,ns
Fndsa512,verify_chain,10,390493
Fndsa512,verify_chain,10,394258
Fndsa512,verify_chain,10,387270
Fndsa512,verify_chain,10,388031
Fndsa512,verify_chain,10,391555
Fndsa512,verify_chain,10,392439
Fndsa512,verify_chain,10,396272
Fndsa512,verify_chain,10,392883
Fndsa512,verify_chain,10,400701
Fndsa512,verify_chain,10,389348
Fndsa512,verify_chain,10,406463
Fndsa512,verify_chain,10,533182
Fndsa512,verify_chain,10,421371
Fndsa512,verify_chain,10,399751
Fndsa512,verify_chain,10,539322
Fndsa512,verify_chain,10,406195
Fndsa512,verify_chain,10,397317
Fndsa512,verify_chain,10,392563
Fndsa512,verify_chain,10,391260
Fndsa512,verify_chain,10,461816
Fndsa512,verify_chain,10,404296
Fndsa512,verify_chain,10,391067
Fndsa512,verify_chain,10,388762
Fndsa512,verify_chain,10,400976
Fndsa512,verify_chain,10,404695
Fndsa512,verify_chain,10,389684
Fndsa512,verify_chain,10,389829
Fndsa512,verify_chain,10,388408
Fndsa512,verify_chain,10,399851
Fndsa512,verify_chain,10,389656
Fndsa512,verify_chain,10,389271
Fndsa512,verify_chain,10,387375
Fndsa512,verify_chain,10,388647
Fndsa512,verify_chain,10,396393
Fndsa512,verify_chain,10,396346
Fndsa512,verify_chain,10,387617
Fndsa512,verify_chain,10,386248
Fndsa512,verify_chain,10,387659
Fndsa512,verify_chain,10,406089
Fndsa512,verify_chain,10,388136
Fndsa512,verify_chain,10,383990
Fndsa512,verify_chain,10,384825
Fndsa512,verify_chain,10,388767
Fndsa512,verify_chain,10,396684
Fndsa512,verify_chain,10,393930
Fndsa512,verify_chain,10,386988
Fndsa512,verify_chain,10,383919
Fndsa512,verify_chain,10,383399
Fndsa512,verify_chain,10,397618
Fndsa512,verify_chain,10,388654
Fndsa512,verify_chain,10,417453
Fndsa512,verify_chain,10,411624
Fndsa512,verify_chain,10,638749
Fndsa512,verify_chain,10,555755
Fndsa512,verify_chain,10,460251
Fndsa512,verify_chain,10,416908
Fndsa512,verify_chain,10,396955
Fndsa512,verify_chain,10,396828
Fndsa512,verify_chain,10,403575
Fndsa512,verify_chain,10,392439
Fndsa512,verify_chain,10,391884
Fndsa512,verify_chain,10,396692
Fndsa512,verify_chain,10,388129
Fndsa512,verify_chain,10,404647
Fndsa512,verify_chain,10,392061
Fndsa512,verify_chain,10,388064
Fndsa512,verify_chain,10,385677
Fndsa512,verify_chain,10,388443
Fndsa512,verify_chain,10,393227
Fndsa512,verify_chain,10,388906
Fndsa512,verify_chain,10,386063
Fndsa512,verify_chain,10,387011
Fndsa512,verify_chain,10,401968
Fndsa512,verify_chain,10,407020
Fndsa512,verify_chain,10,387307
Fndsa512,verify_chain,10,415081
Fndsa512,verify_chain,10,386480
Fndsa512,verify_chain,10,392130
Fndsa512,verify_chain,10,390890
Fndsa512,verify_chain,10,386444
Fndsa512,verify_chain,10,400028
Fndsa512,verify_chain,10,389528
Fndsa512,verify_chain,10,396286
Fndsa512,verify_chain,10,401800
Fndsa512,verify_chain,10,391163
Fndsa512,verify_chain,10,384772
Fndsa512,verify_chain,10,396837
Fndsa512,authority_build,2,3581036
Fndsa512,authority_build,2,5355783
Fndsa512,authority_build,2,3519076
Fndsa512,authority_build,2,3404865
Fndsa512,authority_build,2,5582691
Fndsa512,authority_build,2,3446976
Fndsa512,authority_build,2,3438579
Fndsa512,authority_build,2,5933067
Fndsa512,authority_build,2,4931283
Fndsa512,authority_build,2,3786263
Fndsa512,authority_build,2,4199503
Fndsa512,authority_build,2,6278409
Fndsa512,authority_build,2,4641954
Fndsa512,authority_build,2,4534840
Fndsa512,authority_build,2,3809607
Fndsa512,authority_build,2,3508603
Fndsa512,authority_build,2,7803977
Fndsa512,authority_build,2,7687811
Fndsa512,authority_build,2,3500466
Fndsa512,authority_build,2,3725713
Fndsa512,authority_build,2,3593577
Fndsa512,authority_build,2,4017038
Fndsa512,authority_build,2,3619347
Fndsa512,authority_build,2,4404864
Fndsa512,authority_build,2,5721174
Fndsa512,authority_build,2,3485695
Fndsa512,authority_build,2,3634843
Fndsa512,authority_build,2,3340844
Fndsa512,authority_build,2,5712030
Fndsa512,authority_build,2,7303972
Fndsa512,authority_build,2,5576080
Fndsa512,authority_build,2,5995404
Fndsa512,authority_build,2,3661055
Fndsa512,authority_build,2,3749883
Fndsa512,authority_build,2,3575423
Fndsa512,authority_build,2,3310620
Fndsa512,authority_build,2,5592927
Fndsa512,authority_build,2,4450185
Fndsa512,authority_build,2,4665487
Fndsa512,authority_build,2,6001419
Fndsa512,authority_build,2,3520572
Fndsa512,authority_build,2,4672504
Fndsa512,authority_build,2,5038641
Fndsa512,authority_build,2,3467077
Fndsa512,authority_build,2,3822175
Fndsa512,authority_build,2,4497022
Fndsa512,authority_build,2,4894060
Fndsa512,authority_build,2,4202124
Fndsa512,authority_build,2,4205377
Fndsa512,authority_build,2,4344444
Fndsa512,authority_build,2,3951194
Fndsa512,authority_build,2,4456364
Fndsa512,authority_build,2,3636789
Fndsa512,authority_build,2,4050423
Fndsa512,authority_build,2,3899393
Fndsa512,authority_build,2,7673520
Fndsa512,authority_build,2,4557276
Fndsa512,authority_build,2,5330563
Fndsa512,authority_build,2,3618235
Fndsa512,authority_build,2,4924742
Fndsa512,authority_build,2,3467120
Fndsa512,authority_build,2,4918322
Fndsa512,authority_build,2,4831022
Fndsa512,authority_build,2,5064011
Fndsa512,authority_build,2,5491547
Fndsa512,authority_build,2,5757623
Fndsa512,authority_build,2,5581068
Fndsa512,authority_build,2,6822642
Fndsa512,authority_build,2,6237965
Fndsa512,authority_build,2,6648519
Fndsa512,authority_build,2,4395255
Fndsa512,authority_build,2,3745903
Fndsa512,authority_build,2,4848958
Fndsa512,authority_build,2,4112740
Fndsa512,authority_build,2,4682841
Fndsa512,authority_build,2,6858086
Fndsa512,authority_build,2,4951589
Fndsa512,authority_build,2,3367561
Fndsa512,authority_build,2,6247767
Fndsa512,authority_build,2,4200682
Fndsa512,authority_build,2,4022349
Fndsa512,authority_build,2,3929430
Fndsa512,authority_build,2,4196063
Fndsa512,authority_build,2,6520855
Fndsa512,authority_build,2,3971236
Fndsa512,authority_build,2,6966361
Fndsa512,authority_build,2,3930703
Fndsa512,authority_build,2,4041657
Fndsa512,authority_build,2,7511707
Fndsa512,authority_build,2,3425130
Fndsa512,authority_build,2,4078837
Fndsa512,authority_build,2,3711595
Fndsa512,authority_build,2,3534360
Fndsa512,authority_build,2,3537501
Fndsa512,authority_build,2,3944431
Fndsa512,authority_build,2,3556349
Fndsa512,authority_build,2,4188446
Fndsa512,authority_build,2,4940125
Fndsa512,authority_build,2,4714600
Fndsa512,authority_build,2,4873603
Fndsa512,authority_build,2,4859110
Fndsa512,append_hop,2,4852450
Fndsa512,append_hop,2,4069547
Fndsa512,append_hop,2,4054887
Fndsa512,append_hop,2,3552238
Fndsa512,append_hop,2,3363594
Fndsa512,append_hop,2,3477498
Fndsa512,append_hop,2,5451411
Fndsa512,append_hop,2,3699793
Fndsa512,append_hop,2,3951333
Fndsa512,append_hop,2,3537290
Fndsa512,append_hop,2,3696262
Fndsa512,append_hop,2,4326141
Fndsa512,append_hop,2,3690956
Fndsa512,append_hop,2,3289248
Fndsa512,append_hop,2,6585914
Fndsa512,append_hop,2,3283639
Fndsa512,append_hop,2,3334181
Fndsa512,append_hop,2,4063786
Fndsa512,append_hop,2,5943881
Fndsa512,append_hop,2,4914419
Fndsa512,append_hop,2,6294860
Fndsa512,append_hop,2,5394517
Fndsa512,append_hop,2,4683933
Fndsa512,append_hop,2,4323936
Fndsa512,append_hop,2,3581379
Fndsa512,append_hop,2,4086730
Fndsa512,append_hop,2,4068612
Fndsa512,append_hop,2,3819050
Fndsa512,append_hop,2,6748971
Fndsa512,append_hop,2,4728903
Fndsa512,append_hop,2,7204522
Fndsa512,append_hop,2,8049667
Fndsa512,append_hop,2,3614886
Fndsa512,append_hop,2,3324530
Fndsa512,append_hop,2,5140768
Fndsa512,append_hop,2,4404717
Fndsa512,append_hop,2,5810166
Fndsa512,append_hop,2,5916433
Fndsa512,append_hop,2,4549746
Fndsa512,append_hop,2,6538462
Fndsa512,append_hop,2,4656586
Fndsa512,append_hop,2,4382821
Fndsa512,append_hop,2,3912861
Fndsa512,append_hop,2,5248131
Fndsa512,append_hop,2,7259608
Fndsa512,append_hop,2,7234876
Fndsa512,append_hop,2,4381619
Fndsa512,append_hop,2,5367524
Fndsa512,append_hop,2,3461326
Fndsa512,append_hop,2,6311372
Fndsa512,append_hop,2,7188758
Fndsa512,append_hop,2,3718195
Fndsa512,append_hop,2,4063907
Fndsa512,append_hop,2,4651556
Fndsa512,append_hop,2,6485042
Fndsa512,append_hop,2,4301303
Fndsa512,append_hop,2,8510996
Fndsa512,append_hop,2,4982776
Fndsa512,append_hop,2,4175862
Fndsa512,append_hop,2,3639415
Fndsa512,append_hop,2,3634153
Fndsa512,append_hop,2,4284191
Fndsa512,append_hop,2,6500339
Fndsa512,append_hop,2,3520149
Fndsa512,append_hop,2,4573875
Fndsa512,append_hop,2,4139199
Fndsa512,append_hop,2,3677152
Fndsa512,append_hop,2,3426532
Fndsa512,append_hop,2,4158082
Fndsa512,append_hop,2,4326925
Fndsa512,append_hop,2,4437296
Fndsa512,append_hop,2,6172037
Fndsa512,append_hop,2,4670183
Fndsa512,append_hop,2,3654792
Fndsa512,append_hop,2,4293620
Fndsa512,append_hop,2,3623665
Fndsa512,append_hop,2,3481229
Fndsa512,append_hop,2,4181746
Fndsa512,append_hop,2,5245438
Fndsa512,append_hop,2,4273060
Fndsa512,append_hop,2,3620162
Fndsa512,append_hop,2,6470857
Fndsa512,append_hop,2,5730334
Fndsa512,append_hop,2,7197865
Fndsa512,append_hop,2,4142331
Fndsa512,append_hop,2,4435810
Fndsa512,append_hop,2,4722426
Fndsa512,append_hop,2,3959359
Fndsa512,append_hop,2,5083354
Fndsa512,append_hop,2,4292000
Fndsa512,append_hop,2,8346093
Fndsa512,append_hop,2,3797549
Fndsa512,append_hop,2,3628933
Fndsa512,append_hop,2,7090276
Fndsa512,append_hop,2,3630148
Fndsa512,append_hop,2,3606761
Fndsa512,append_hop,2,3462750
Fndsa512,append_hop,2,5535773
Fndsa512,append_hop,2,8740787
Fndsa512,append_hop,2,4128459
Fndsa512,append_hop,2,6092844
Fndsa512,seal,2,163693
Fndsa512,seal,2,153054
Fndsa512,seal,2,153969
Fndsa512,seal,2,152309
Fndsa512,seal,2,150871
Fndsa512,seal,2,151390
Fndsa512,seal,2,155870
Fndsa512,seal,2,150082
Fndsa512,seal,2,161178
Fndsa512,seal,2,151814
Fndsa512,seal,2,152390
Fndsa512,seal,2,151832
Fndsa512,seal,2,168197
Fndsa512,seal,2,151352
Fndsa512,seal,2,151269
Fndsa512,seal,2,149833
Fndsa512,seal,2,152865
Fndsa512,seal,2,154263
Fndsa512,seal,2,152097
Fndsa512,seal,2,160709
Fndsa512,seal,2,153865
Fndsa512,seal,2,150941
Fndsa512,seal,2,150903
Fndsa512,seal,2,150631
Fndsa512,seal,2,152062
Fndsa512,seal,2,150115
Fndsa512,seal,2,149668
Fndsa512,seal,2,153992
Fndsa512,seal,2,162972
Fndsa512,seal,2,153212
Fndsa512,seal,2,151111
Fndsa512,seal,2,150805
Fndsa512,seal,2,151779
Fndsa512,seal,2,159767
Fndsa512,seal,2,151235
Fndsa512,seal,2,149727
Fndsa512,seal,2,150545
Fndsa512,seal,2,151198
Fndsa512,seal,2,179692
Fndsa512,seal,2,159621
Fndsa512,seal,2,165072
Fndsa512,seal,2,151429
Fndsa512,seal,2,151554
Fndsa512,seal,2,151078
Fndsa512,seal,2,153142
Fndsa512,seal,2,159429
Fndsa512,seal,2,154337
Fndsa512,seal,2,151758
Fndsa512,seal,2,151833
Fndsa512,seal,2,151316
Fndsa512,seal,2,153530
Fndsa512,seal,2,150196
Fndsa512,seal,2,148489
Fndsa512,seal,2,152102
Fndsa512,seal,2,150590
Fndsa512,seal,2,154903
Fndsa512,seal,2,153119
Fndsa512,seal,2,159928
Fndsa512,seal,2,153518
Fndsa512,seal,2,150642
Fndsa512,seal,2,151340
Fndsa512,seal,2,148584
Fndsa512,seal,2,151049
Fndsa512,seal,2,152331
Fndsa512,seal,2,155342
Fndsa512,seal,2,150684
Fndsa512,seal,2,152550
Fndsa512,seal,2,151117
Fndsa512,seal,2,154698
Fndsa512,seal,2,151375
Fndsa512,seal,2,160239
Fndsa512,seal,2,148710
Fndsa512,seal,2,150751
Fndsa512,seal,2,150686
Fndsa512,seal,2,150756
Fndsa512,seal,2,151633
Fndsa512,seal,2,151387
Fndsa512,seal,2,149528
Fndsa512,seal,2,151829
Fndsa512,seal,2,155877
Fndsa512,seal,2,153871
Fndsa512,seal,2,156545
Fndsa512,seal,2,165837
Fndsa512,seal,2,154838
Fndsa512,seal,2,162680
Fndsa512,seal,2,153643
Fndsa512,seal,2,158279
Fndsa512,seal,2,153076
Fndsa512,seal,2,153869
Fndsa512,seal,2,149990
Fndsa512,seal,2,157974
Fndsa512,seal,2,150370
Fndsa512,seal,2,156243
Fndsa512,seal,2,157718
Fndsa512,seal,2,153502
Fndsa512,seal,2,153936
Fndsa512,seal,2,157553
Fndsa512,seal,2,152599
Fndsa512,seal,2,156420
Fndsa512,seal,2,151735
Fndsa512,seal,2,155392
Fndsa512,verify_n2,2,128217
Fndsa512,verify_n2,2,126701
Fndsa512,verify_n2,2,127853
Fndsa512,verify_n2,2,127699
Fndsa512,verify_n2,2,134867
Fndsa512,verify_n2,2,129400
Fndsa512,verify_n2,2,127454
Fndsa512,verify_n2,2,126891
Fndsa512,verify_n2,2,127299
Fndsa512,verify_n2,2,127307
Fndsa512,verify_n2,2,126902
Fndsa512,verify_n2,2,132008
Fndsa512,verify_n2,2,127994
Fndsa512,verify_n2,2,127515
Fndsa512,verify_n2,2,127565
Fndsa512,verify_n2,2,125868
Fndsa512,verify_n2,2,125978
Fndsa512,verify_n2,2,126537
Fndsa512,verify_n2,2,140429
Fndsa512,verify_n2,2,128688
Fndsa512,verify_n2,2,139243
Fndsa512,verify_n2,2,128893
Fndsa512,verify_n2,2,125424
Fndsa512,verify_n2,2,126635
Fndsa512,verify_n2,2,126528
Fndsa512,verify_n2,2,126250
Fndsa512,verify_n2,2,126870
Fndsa512,verify_n2,2,125658
Fndsa512,verify_n2,2,125785
Fndsa512,verify_n2,2,126300
Fndsa512,verify_n2,2,126252
Fndsa512,verify_n2,2,126204
Fndsa512,verify_n2,2,125275
Fndsa512,verify_n2,2,125395
Fndsa512,verify_n2,2,126351
Fndsa512,verify_n2,2,126256
Fndsa512,verify_n2,2,135567
Fndsa512,verify_n2,2,128269
Fndsa512,verify_n2,2,125720
Fndsa512,verify_n2,2,126374
Fndsa512,verify_n2,2,126455
Fndsa512,verify_n2,2,126274
Fndsa512,verify_n2,2,195276
Fndsa512,verify_n2,2,164347
Fndsa512,verify_n2,2,134784
Fndsa512,verify_n2,2,131476
Fndsa512,verify_n2,2,129759
Fndsa512,verify_n2,2,129203
Fndsa512,verify_n2,2,128132
Fndsa512,verify_n2,2,127634
Fndsa512,verify_n2,2,127886
Fndsa512,verify_n2,2,128182
Fndsa512,verify_n2,2,127583
Fndsa512,verify_n2,2,126677
Fndsa512,verify_n2,2,134780
Fndsa512,verify_n2,2,188132
Fndsa512,verify_n2,2,129518
Fndsa512,verify_n2,2,127179
Fndsa512,verify_n2,2,126840
Fndsa512,verify_n2,2,126142
Fndsa512,verify_n2,2,127006
Fndsa512,verify_n2,2,126122
Fndsa512,verify_n2,2,124928
Fndsa512,verify_n2,2,125501
Fndsa512,verify_n2,2,126133
Fndsa512,verify_n2,2,126333
Fndsa512,verify_n2,2,125364
Fndsa512,verify_n2,2,126334
Fndsa512,verify_n2,2,134955
Fndsa512,verify_n2,2,128445
Fndsa512,verify_n2,2,127321
Fndsa512,verify_n2,2,124983
Fndsa512,verify_n2,2,146489
Fndsa512,verify_n2,2,129017
Fndsa512,verify_n2,2,127426
Fndsa512,verify_n2,2,126876
Fndsa512,verify_n2,2,125323
Fndsa512,verify_n2,2,126180
Fndsa512,verify_n2,2,126289
Fndsa512,verify_n2,2,125727
Fndsa512,verify_n2,2,126185
Fndsa512,verify_n2,2,126360
Fndsa512,verify_n2,2,126031
Fndsa512,verify_n2,2,126199
Fndsa512,verify_n2,2,134337
Fndsa512,verify_n2,2,129581
Fndsa512,verify_n2,2,185621
Fndsa512,verify_n2,2,142621
Fndsa512,verify_n2,2,133857
Fndsa512,verify_n2,2,130562
Fndsa512,verify_n2,2,127325
Fndsa512,verify_n2,2,127963
Fndsa512,verify_n2,2,127939
Fndsa512,verify_n2,2,188517
Fndsa512,verify_n2,2,128572
Fndsa512,verify_n2,2,126111
Fndsa512,verify_n2,2,125654
Fndsa512,verify_n2,2,126727
Fndsa512,verify_n2,2,126144
Fndsa512,verify_n2,2,126959
Fndsa512,verify_n2,2,125969
Fndsa512,authorize,2,10454
Fndsa512,authorize,2,10372
Fndsa512,authorize,2,10316
Fndsa512,authorize,2,11386
Fndsa512,authorize,2,9052
Fndsa512,authorize,2,9256
Fndsa512,authorize,2,9626
Fndsa512,authorize,2,9357
Fndsa512,authorize,2,9427
Fndsa512,authorize,2,9456
Fndsa512,authorize,2,9265
Fndsa512,authorize,2,9154
Fndsa512,authorize,2,9188
Fndsa512,authorize,2,9592
Fndsa512,authorize,2,9808
Fndsa512,authorize,2,9697
Fndsa512,authorize,2,9595
Fndsa512,authorize,2,9486
Fndsa512,authorize,2,9302
Fndsa512,authorize,2,9767
Fndsa512,authorize,2,9993
Fndsa512,authorize,2,47724
Fndsa512,authorize,2,20189
Fndsa512,authorize,2,11501
Fndsa512,authorize,2,10286
Fndsa512,authorize,2,9761
Fndsa512,authorize,2,10355
Fndsa512,authorize,2,9625
Fndsa512,authorize,2,10178
Fndsa512,authorize,2,9522
Fndsa512,authorize,2,9465
Fndsa512,authorize,2,9177
Fndsa512,authorize,2,9426
Fndsa512,authorize,2,9271
Fndsa512,authorize,2,9462
Fndsa512,authorize,2,9472
Fndsa512,authorize,2,9292
Fndsa512,authorize,2,9333
Fndsa512,authorize,2,9293
Fndsa512,authorize,2,9537
Fndsa512,authorize,2,9141
Fndsa512,authorize,2,9262
Fndsa512,authorize,2,51636
Fndsa512,authorize,2,20661
Fndsa512,authorize,2,12172
Fndsa512,authorize,2,10592
Fndsa512,authorize,2,10122
Fndsa512,authorize,2,10099
Fndsa512,authorize,2,10015
Fndsa512,authorize,2,9786
Fndsa512,authorize,2,9869
Fndsa512,authorize,2,9734
Fndsa512,authorize,2,9201
Fndsa512,authorize,2,10625
Fndsa512,authorize,2,9341
Fndsa512,authorize,2,9239
Fndsa512,authorize,2,9583
Fndsa512,authorize,2,9202
Fndsa512,authorize,2,9381
Fndsa512,authorize,2,9363
Fndsa512,authorize,2,9581
Fndsa512,authorize,2,9265
Fndsa512,authorize,2,9328
Fndsa512,authorize,2,9122
Fndsa512,authorize,2,9404
Fndsa512,authorize,2,8887
Fndsa512,authorize,2,9215
Fndsa512,authorize,2,9185
Fndsa512,authorize,2,9224
Fndsa512,authorize,2,9023
Fndsa512,authorize,2,9417
Fndsa512,authorize,2,9293
Fndsa512,authorize,2,9204
Fndsa512,authorize,2,9413
Fndsa512,authorize,2,9155
Fndsa512,authorize,2,9372
Fndsa512,authorize,2,9230
Fndsa512,authorize,2,9576
Fndsa512,authorize,2,9176
Fndsa512,authorize,2,9331
Fndsa512,authorize,2,9380
Fndsa512,authorize,2,9263
Fndsa512,authorize,2,9159
Fndsa512,authorize,2,9332
Fndsa512,authorize,2,9194
Fndsa512,authorize,2,9234
Fndsa512,authorize,2,9165
Fndsa512,authorize,2,9236
Fndsa512,authorize,2,9061
Fndsa512,authorize,2,9141
Fndsa512,authorize,2,9233
Fndsa512,authorize,2,9040
Fndsa512,authorize,2,9225
Fndsa512,authorize,2,9111
Fndsa512,authorize,2,9507
Fndsa512,authorize,2,8978
Fndsa512,authorize,2,9270
Fndsa512,authorize,2,9082
Fndsa512,authorize,2,9254
Fndsa512,authorize,2,9507
Fndsa512,authorize,2,9196
Fndsa1024,verify_chain,0,118534
Fndsa1024,verify_chain,0,118049
Fndsa1024,verify_chain,0,117208
Fndsa1024,verify_chain,0,118390
Fndsa1024,verify_chain,0,118321
Fndsa1024,verify_chain,0,118101
Fndsa1024,verify_chain,0,118124
Fndsa1024,verify_chain,0,115939
Fndsa1024,verify_chain,0,116588
Fndsa1024,verify_chain,0,117838
Fndsa1024,verify_chain,0,117073
Fndsa1024,verify_chain,0,118193
Fndsa1024,verify_chain,0,117080
Fndsa1024,verify_chain,0,125129
Fndsa1024,verify_chain,0,118469
Fndsa1024,verify_chain,0,117405
Fndsa1024,verify_chain,0,117198
Fndsa1024,verify_chain,0,115881
Fndsa1024,verify_chain,0,116834
Fndsa1024,verify_chain,0,115567
Fndsa1024,verify_chain,0,116323
Fndsa1024,verify_chain,0,155526
Fndsa1024,verify_chain,0,157673
Fndsa1024,verify_chain,0,127901
Fndsa1024,verify_chain,0,125034
Fndsa1024,verify_chain,0,120708
Fndsa1024,verify_chain,0,127352
Fndsa1024,verify_chain,0,119098
Fndsa1024,verify_chain,0,117749
Fndsa1024,verify_chain,0,176688
Fndsa1024,verify_chain,0,119151
Fndsa1024,verify_chain,0,126112
Fndsa1024,verify_chain,0,117448
Fndsa1024,verify_chain,0,117631
Fndsa1024,verify_chain,0,121968
Fndsa1024,verify_chain,0,118648
Fndsa1024,verify_chain,0,120135
Fndsa1024,verify_chain,0,114994
Fndsa1024,verify_chain,0,116752
Fndsa1024,verify_chain,0,117162
Fndsa1024,verify_chain,0,115916
Fndsa1024,verify_chain,0,116563
Fndsa1024,verify_chain,0,115744
Fndsa1024,verify_chain,0,123207
Fndsa1024,verify_chain,0,118599
Fndsa1024,verify_chain,0,121215
Fndsa1024,verify_chain,0,120860
Fndsa1024,verify_chain,0,121601
Fndsa1024,verify_chain,0,118410
Fndsa1024,verify_chain,0,132905
Fndsa1024,verify_chain,0,133872
Fndsa1024,verify_chain,0,177568
Fndsa1024,verify_chain,0,143067
Fndsa1024,verify_chain,0,125593
Fndsa1024,verify_chain,0,124285
Fndsa1024,verify_chain,0,122353
Fndsa1024,verify_chain,0,119966
Fndsa1024,verify_chain,0,119678
Fndsa1024,verify_chain,0,119132
Fndsa1024,verify_chain,0,118294
Fndsa1024,verify_chain,0,119339
Fndsa1024,verify_chain,0,119767
Fndsa1024,verify_chain,0,120389
Fndsa1024,verify_chain,0,118564
Fndsa1024,verify_chain,0,162164
Fndsa1024,verify_chain,0,119157
Fndsa1024,verify_chain,0,116190
Fndsa1024,verify_chain,0,115903
Fndsa1024,verify_chain,0,116667
Fndsa1024,verify_chain,0,122086
Fndsa1024,verify_chain,0,118131
Fndsa1024,verify_chain,0,117438
Fndsa1024,verify_chain,0,121162
Fndsa1024,verify_chain,0,116187
Fndsa1024,verify_chain,0,116663
Fndsa1024,verify_chain,0,116620
Fndsa1024,verify_chain,0,117861
Fndsa1024,verify_chain,0,116612
Fndsa1024,verify_chain,0,116367
Fndsa1024,verify_chain,0,126078
Fndsa1024,verify_chain,0,117566
Fndsa1024,verify_chain,0,117246
Fndsa1024,verify_chain,0,118145
Fndsa1024,verify_chain,0,120603
Fndsa1024,verify_chain,0,126195
Fndsa1024,verify_chain,0,118789
Fndsa1024,verify_chain,0,116871
Fndsa1024,verify_chain,0,117066
Fndsa1024,verify_chain,0,118645
Fndsa1024,verify_chain,0,116524
Fndsa1024,verify_chain,0,116955
Fndsa1024,verify_chain,0,115541
Fndsa1024,verify_chain,0,115600
Fndsa1024,verify_chain,0,117356
Fndsa1024,verify_chain,0,117604
Fndsa1024,verify_chain,0,117124
Fndsa1024,verify_chain,0,124425
Fndsa1024,verify_chain,0,115825
Fndsa1024,verify_chain,0,125762
Fndsa1024,verify_chain,0,116498
Fndsa1024,verify_chain,0,116062
Fndsa1024,verify_chain,1,185730
Fndsa1024,verify_chain,1,185026
Fndsa1024,verify_chain,1,180996
Fndsa1024,verify_chain,1,180386
Fndsa1024,verify_chain,1,181093
Fndsa1024,verify_chain,1,182088
Fndsa1024,verify_chain,1,184894
Fndsa1024,verify_chain,1,183796
Fndsa1024,verify_chain,1,183647
Fndsa1024,verify_chain,1,187271
Fndsa1024,verify_chain,1,195513
Fndsa1024,verify_chain,1,275938
Fndsa1024,verify_chain,1,228632
Fndsa1024,verify_chain,1,195766
Fndsa1024,verify_chain,1,191530
Fndsa1024,verify_chain,1,189779
Fndsa1024,verify_chain,1,187795
Fndsa1024,verify_chain,1,187063
Fndsa1024,verify_chain,1,258029
Fndsa1024,verify_chain,1,199611
Fndsa1024,verify_chain,1,194470
Fndsa1024,verify_chain,1,186332
Fndsa1024,verify_chain,1,188159
Fndsa1024,verify_chain,1,185035
Fndsa1024,verify_chain,1,184189
Fndsa1024,verify_chain,1,182712
Fndsa1024,verify_chain,1,183902
Fndsa1024,verify_chain,1,193123
Fndsa1024,verify_chain,1,183984
Fndsa1024,verify_chain,1,183041
Fndsa1024,verify_chain,1,182134
Fndsa1024,verify_chain,1,183533
Fndsa1024,verify_chain,1,196676
Fndsa1024,verify_chain,1,185141
Fndsa1024,verify_chain,1,182914
Fndsa1024,verify_chain,1,185127
Fndsa1024,verify_chain,1,200246
Fndsa1024,verify_chain,1,182623
Fndsa1024,verify_chain,1,190233
Fndsa1024,verify_chain,1,181745
Fndsa1024,verify_chain,1,179465
Fndsa1024,verify_chain,1,179917
Fndsa1024,verify_chain,1,179935
Fndsa1024,verify_chain,1,188406
Fndsa1024,verify_chain,1,185014
Fndsa1024,verify_chain,1,182072
Fndsa1024,verify_chain,1,179871
Fndsa1024,verify_chain,1,178419
Fndsa1024,verify_chain,1,190227
Fndsa1024,verify_chain,1,182772
Fndsa1024,verify_chain,1,179661
Fndsa1024,verify_chain,1,180903
Fndsa1024,verify_chain,1,180411
Fndsa1024,verify_chain,1,180316
Fndsa1024,verify_chain,1,186878
Fndsa1024,verify_chain,1,181307
Fndsa1024,verify_chain,1,180271
Fndsa1024,verify_chain,1,178951
Fndsa1024,verify_chain,1,178630
Fndsa1024,verify_chain,1,186760
Fndsa1024,verify_chain,1,181382
Fndsa1024,verify_chain,1,194553
Fndsa1024,verify_chain,1,181198
Fndsa1024,verify_chain,1,188108
Fndsa1024,verify_chain,1,182976
Fndsa1024,verify_chain,1,179715
Fndsa1024,verify_chain,1,179673
Fndsa1024,verify_chain,1,178454
Fndsa1024,verify_chain,1,186520
Fndsa1024,verify_chain,1,181739
Fndsa1024,verify_chain,1,189974
Fndsa1024,verify_chain,1,181874
Fndsa1024,verify_chain,1,180780
Fndsa1024,verify_chain,1,181015
Fndsa1024,verify_chain,1,180923
Fndsa1024,verify_chain,1,181542
Fndsa1024,verify_chain,1,181077
Fndsa1024,verify_chain,1,178635
Fndsa1024,verify_chain,1,186758
Fndsa1024,verify_chain,1,179306
Fndsa1024,verify_chain,1,180133
Fndsa1024,verify_chain,1,180269
Fndsa1024,verify_chain,1,181976
Fndsa1024,verify_chain,1,182441
Fndsa1024,verify_chain,1,181280
Fndsa1024,verify_chain,1,179712
Fndsa1024,verify_chain,1,180435
Fndsa1024,verify_chain,1,180772
Fndsa1024,verify_chain,1,188214
Fndsa1024,verify_chain,1,184289
Fndsa1024,verify_chain,1,181525
Fndsa1024,verify_chain,1,179503
Fndsa1024,verify_chain,1,179928
Fndsa1024,verify_chain,1,178828
Fndsa1024,verify_chain,1,177589
Fndsa1024,verify_chain,1,177930
Fndsa1024,verify_chain,1,181214
Fndsa1024,verify_chain,1,195843
Fndsa1024,verify_chain,1,189396
Fndsa1024,verify_chain,1,190274
Fndsa1024,verify_chain,1,188420
