profile,n,mode,rtt_ms,samples,total_p50_us,total_p95_us,total_p99_us,tsrv_us,rho,p50_ci_lo_us,p50_ci_hi_us,fail,fail_rate
mix-mldsa87-mldsa44,20,ka,50,1000,54486.989,57420.3122,58900.354199999994,3601.5055,0.06609844966841534,54233.948,54691.935,0,0.0
mix-mldsa87-mldsa44,20,ka,100,400,105388.0915,108919.82114999999,109813.62249,3901.58,0.03702107082943048,105011.67616249999,105748.948,0,0.0
mix-mldsa87-mldsa44,20,ka,200,400,205532.601,211896.01714999997,214371.21430000002,3576.076,0.017399069454679846,205083.25230000002,205800.252,0,0.0
mix-mldsa87-mldsa44,20,new,0,400,2882.3965,4736.470699999999,5872.4991599999985,2410.497,0.836282239449014,2671.1925,3070.953737499998,0,0.0
mix-mldsa87-mldsa44,20,new,1,400,8771.6825,10868.482449999998,11747.989599999999,2392.809,0.27278791725532703,8637.4135,8873.653,0,0.0
mix-mldsa87-mldsa44,20,new,5,400,30129.415,32934.75949999999,34043.4316,3074.709,0.10205007299345174,29857.267,30360.784,0,0.0
mix-mldsa87-mldsa44,20,new,20,400,106946.4745,110533.96695,111853.32283,3820.8135,0.035726409101966235,106621.5841875,107462.09095,0,0.0
mix-mldsa87-mldsa44,20,new,50,400,259125.9,263764.65875,265316.83197,3097.6615,0.011954272035331089,258825.333,259629.5835,0,0.0
mix-mldsa87-mldsa44,20,new,100,200,512775.0905,516680.06075,517296.40115,3711.4365,0.007237942265060163,512264.1903125,513370.729,0,0.0
mix-mldsa87-mldsa44,20,new,200,200,1015843.917,1021912.7623,1056142.08678,3942.1175,0.0038806330717044593,1015123.029725,1016422.788,0,0.0
mix-slh256s-fndsa512,1,ka,0,1000,1914.518,3414.204549999999,4413.44756,1652.909,0.8633551630227556,1877.561,1973.9004499999999,0,0.0
mix-slh256s-fndsa512,1,ka,1,1000,3063.3655,4470.0922,5589.657599999999,1701.0335,0.5552825805474404,3024.291325,3122.5492749999994,0,0.0
mix-slh256s-fndsa512,1,ka,5,1000,7421.977,8864.5645,9940.8946,1985.2225,0.2674789345210852,7327.896900000001,7463.519,0,0.0
mix-slh256s-fndsa512,1,ka,20,1000,22903.108,24775.7573,25993.50959,2418.4295,0.10559394384377875,22813.8395,23006.421,0,0.0
mix-slh256s-fndsa512,1,ka,50,1000,53283.083,55523.02545,56951.03679,2618.9125,0.04915091906374862,53154.5025,53406.6095,0,0.0
mix-slh256s-fndsa512,1,ka,100,400,103582.273,106477.51755,107719.84715999999,2585.193,0.02495787092835856,103463.8905,103695.823,0,0.0
mix-slh256s-fndsa512,1,ka,200,400,204326.327,206925.60395,208822.55773,2593.5795,0.012693320229849774,204129.048,204537.795,0,0.0
mix-slh256s-fndsa512,1,new,0,400,2051.926,3522.2489499999997,4803.22243,1683.1055,0.8202564322495061,2013.4828,2110.349,0,0.0
mix-slh256s-fndsa512,1,new,1,400,6818.3865,8212.289699999998,9493.07805,2089.5765,0.3064620200101593,6737.017,6906.6762375,0,0.0
mix-slh256s-fndsa512,1,new,5,400,23622.6295,25624.043199999996,26904.02835,2527.194,0.10698190902075487,23416.171,23746.363,0,0.0
mix-slh256s-fndsa512,1,new,20,400,85025.3615,87803.0427,89786.01529,2907.8325,0.03419958996587154,84759.212,85217.1275,0,0.0
mix-slh256s-fndsa512,1,new,50,400,206273.3875,208886.30975,210439.73385999998,2628.784,0.012744174281813255,206107.734,206503.691,0,0.0
mix-slh256s-fndsa512,1,new,100,200,407816.09,414419.14005,416459.59653999994,2707.6765,0.006639454809151841,407571.298,408225.834,0,0.0
mix-slh256s-fndsa512,1,new,200,200,812197.7235,815602.9105,816852.69337,2493.354,0.0030698854821402367,811923.807,812465.925,0,0.0
mix-slh256s-fndsa512,5,ka,0,1000,2127.5665,3810.6396499999996,4830.927339999996,1867.342,0.8776891345111892,2104.0184624999997,2167.294,0,0.0
mix-slh256s-fndsa512,5,ka,1,1000,3400.118,4833.926249999999,5813.573609999999,2003.3505,0.5892002865782894,3342.3955874999997,3456.5935,0,0.0
mix-slh256s-fndsa512,5,ka,5,1000,7703.5335,9547.319949999997,10648.50667,2252.0445,0.2923391583875114,7620.4375,7818.743,0,0.0
mix-slh256s-fndsa512,5,ka,20,1000,23044.9705,24861.76915,26439.56348,2554.293,0.11083949966436277,22963.2112125,23125.2675,0,0.0
mix-slh256s-fndsa512,5,ka,50,1000,53561.6485,55795.51075,57316.19678,2937.313,0.054839854303588134,53435.35875,53685.4425,0,0.0
mix-slh256s-fndsa512,5,ka,100,400,104150.8475,106795.94184999999,109086.83505,3075.6165,0.02953040300512197,103927.336,104377.8318875,0,0.0
mix-slh256s-fndsa512,5,ka,200,400,204956.5575,208305.90955,209741.84333,3052.216,0.014892014372362787,204740.097,205171.3279,0,0.0
mix-slh256s-fndsa512,5,new,0,400,2410.7095,4153.64835,4963.561639999999,1997.472,0.828582622667725,2341.5564249999998,2523.562,0,0.0
mix-slh256s-fndsa512,5,new,1,400,6887.36,8415.448599999998,9635.275300000001,2197.813,0.31910819239882915,6786.714,7028.301,0,0.0
mix-slh256s-fndsa512,5,new,5,400,23739.088,25580.782649999997,27138.32922,2666.5015,0.11232535554862091,23565.1235,23843.455,0,0.0
mix-slh256s-fndsa512,5,new,20,400,85058.392,87796.84909999999,88725.30102,2911.731,0.03423214254979097,84841.5193875,85215.701,0,0.0
mix-slh256s-fndsa512,5,new,50,400,206368.151,209527.19005,210845.02078,2827.3275,0.013700406222082205,206189.8064625,206584.588,0,0.0
mix-slh256s-fndsa512,5,new,100,200,409060.205,413739.92505,415782.72937,3267.561,0.007987970866048922,408749.905,409364.227175,0,0.0
mix-slh256s-fndsa512,5,new,200,200,812767.8635,816225.5926,817702.2504199999,3125.4105,0.003845391335406804,812447.223,813139.0205,0,0.0
mix-slh256s-fndsa512,10,ka,0,1000,2567.89,4297.5668,5085.746929999999,2258.098,0.8793593183508639,2493.2113624999997,2639.3419875,0,0.0
mix-slh256s-fndsa512,10,ka,1,1000,3569.7355,5130.111199999999,6115.222359999999,2195.302,0.6149760955678649,3540.665,3610.4622,0,0.0
mix-slh256s-fndsa512,10,ka,5,1000,8030.761,9833.13155,10913.75009,2549.746,0.31749743268415037,7920.49375,8107.513,0,0.0
mix-slh256s-fndsa512,10,ka,20,1000,23754.003,26159.46195,27581.7022,3180.4575,0.13389143295132194,23648.334,23853.3221,0,0.0
mix-slh256s-fndsa512,10,ka,50,1000,53926.55,56498.1531,58067.12147,3275.079,0.06073221817453555,53810.4225,54065.006775,0,0.0
mix-slh256s-fndsa512,10,ka,100,400,104752.527,107706.4945,109120.338,3409.2865,0.03254610268256345,104497.228,104931.27,0,0.0
mix-slh256s-fndsa512,10,ka,200,400,206441.431,210336.76945,211957.03496000002,3986.626,0.019311172087351013,205988.9519125,206780.3613125,0,0.0
mix-slh256s-fndsa512,10,new,0,400,2682.873,4261.497199999999,5121.302879999999,2233.367,0.8324534929532632,2570.6662625000004,2771.9345,0,0.0
mix-slh256s-fndsa512,10,new,1,400,7095.0995,8430.262749999998,9241.76579,2371.4665,0.3342400624543743,6982.8545,7184.47,0,0.0
mix-slh256s-fndsa512,10,new,5,400,24292.543,26273.87845,27893.45926,3170.8495,0.13052768909372725,24112.898,24491.8845,0,0.0
mix-slh256s-fndsa512,10,new,20,400,85418.082,88226.9025,89598.12054999999,3314.419,0.03880231120150883,85123.7525,85661.6908,0,0.0
mix-slh256s-fndsa512,10,new,50,400,207675.852,212135.863,214311.97794,3695.115,0.017792704180166312,207393.8294125,207919.8935875,0,0.0
mix-slh256s-fndsa512,10,new,100,200,410367.3465,416156.3485,417700.26081,3753.613,0.009146958285093475,409688.3605,411127.2885,0,0.0
mix-slh256s-fndsa512,10,new,200,200,814337.863,818939.9171000001,821342.10074,4379.334,0.005377785068063328,813518.7795,814811.787,0,0.0
mix-slh256s-fndsa512,20,ka,0,1000,3717.426,5660.71365,6539.581639999999,3397.83,0.9140276094265225,3629.303,3845.769475,0,0.0
mix-slh256s-fndsa512,20,ka,1,1000,4953.7085,6775.786599999999,7473.44074,3481.1125,0.7027285719375695,4813.8755,5041.336,0,0.0
mix-slh256s-fndsa512,20,ka,5,1000,9614.1725,11439.055849999999,12405.97305,4082.1265,0.42459468040541193,9460.479,9765.621175,0,0.0
mix-slh256s-fndsa512,20,ka,20,1000,25383.986,28016.69885,28749.215509999998,4796.755,0.18896776101278973,25163.475,25621.3365,0,0.0
mix-slh256s-fndsa512,20,ka,50,1000,55885.225,59380.02155,60822.884229999996,5029.7195,0.09000088127049681,55714.9975375,55982.7198,0,0.0
mix-slh256s-fndsa512,20,ka,100,400,105402.755,109893.13415,111263.32556,4181.6375,0.03967294308388808,104945.874,105841.401,0,0.0
mix-slh256s-fndsa512,20,ka,200,400,207446.4,211095.14779999998,212736.43809,4994.496,0.02407607941135638,207237.221,207823.2505,0,0.0
mix-slh256s-fndsa512,20,new,0,400,3877.4515,5895.160099999997,6757.598599999999,3352.324,0.8645689056329912,3695.469,4072.5011875,0,0.0
mix-slh256s-fndsa512,20,new,1,400,9597.63,11277.411900000001,11963.20791,3685.621,0.38401365753837147,9366.598,9730.341,0,0.0
mix-slh256s-fndsa512,20,new,5,400,31207.07,34295.9808,35134.439130000006,4732.62,0.15165217369012854,30939.775899999997,31470.503,0,0.0
mix-slh256s-fndsa512,20,new,20,400,108091.874,111515.10334999999,112819.12388,4984.2505,0.046111241442626856,107748.637,108381.5179,0,0.0
mix-slh256s-fndsa512,20,new,50,400,260674.68,264547.58934999997,265950.13146,5052.301,0.019381633076139194,260164.8855,260948.778,0,0.0
mix-slh256s-fndsa512,20,new,100,200,513325.3695,517640.40965,518851.27593,4570.1025,0.008902935197711868,512716.5860875,514186.444,0,0.0
mix-slh256s-fndsa512,20,new,200,200,1017803.245,1023397.7762999999,1025309.74142,4687.8,0.0046058017824456825,1017415.327,1018366.557,0,0.0
mldsa44,1,ka,0,1000,248.4015,416.1309499999999,846.19259,191.223,0.7698141919432854,246.5905,250.82365,0,0.0
mldsa44,1,ka,1,1000,1390.019,1867.9978500000002,2266.4920499999994,226.9635,0.1632808616285101,1385.8255,1392.6397875,0,0.0
mldsa44,1,ka,5,1000,5649.2605,6325.4348,6956.513109999999,382.2835,0.06766965339976799,5628.9297750000005,5674.104,0,0.0
mldsa44,1,ka,20,1000,21122.2405,22479.547,23301.78403,725.5625,0.03435064097485302,21077.362,21165.037,0,0.0
mldsa44,1,ka,50,1000,50520.954,50688.0461,51084.58767,287.7795,0.005696240415412583,50518.0275,50523.611,0,0.0
mldsa44,1,ka,100,400,103234.039,107178.77545,107503.34801,354.5165,0.0034341047142406197,102968.2265,103473.2393875,0,0.0
mldsa44,1,ka,200,400,206125.7165,212199.2211,214945.89997,318.1635,0.0015435410263328303,205931.282,206646.962,0,0.0
mldsa44,1,new,0,400,372.995,599.1529999999996,1084.5493199999996,234.419,0.6284775935334254,365.1210375,380.88,0,0.0
mldsa44,1,new,1,400,2707.6995,3390.2646999999993,4206.32626,274.35,0.10132217404479338,2691.789,2729.131,0,0.0
mldsa44,1,new,5,400,11422.0675,12539.8005,13699.042999999996,759.7345,0.06651462180555315,11330.604,11501.969737500001,0,0.0
mldsa44,1,new,20,400,43352.2305,45274.819299999996,46008.80074,1960.461,0.045221687036379826,43095.808,43657.493,0,0.0
mldsa44,1,new,50,400,101460.4065,104640.48264999999,105773.30503,349.2435,0.0034421653928618946,101372.64475,101587.74802500001,0,0.0
mldsa44,1,new,100,200,207395.85,211548.8979,212692.84815,387.804,0.001869873481074959,206807.088,208303.414,0,0.0
mldsa44,1,new,200,200,409658.152,422507.667,427023.4808,387.3505,0.000945545690007409,408763.775,411323.791,0,0.0
mldsa44,5,ka,0,1000,659.241,833.3986499999999,1173.93866,534.5455,0.8108499016292979,646.8665,666.433,0,0.0
mldsa44,5,ka,1,1000,1894.6185,2280.0472999999997,2952.2687299999993,579.1625,0.30568818999708913,1883.24,1901.0793,0,0.0
mldsa44,5,ka,5,1000,5947.9885,6458.35985,7654.286719999997,581.929,0.09783626851329655,5938.219,5958.587,0,0.0
mldsa44,5,ka,20,1000,21064.2,21712.3757,23279.205959999996,608.6385,0.028894451249038652,21049.482024999998,21075.7257375,0,0.0
mldsa44,5,ka,50,1000,51605.0925,53070.3279,53746.31582,644.0025,0.012479436985797477,51557.43715,51663.685,0,0.0
mldsa44,5,ka,100,400,102786.703,106200.39665000001,107112.18765,625.7235,0.00608759189406046,102675.071,102907.0035,0,0.0
mldsa44,5,ka,200,400,207970.337,210945.97265,211487.14833,646.806,0.0031100877621792764,207645.351,208279.6523375,0,0.0
mldsa44,5,new,0,400,848.287,1106.6890999999996,1893.5237999999954,598.5825,0.705636771517187,822.1815,883.9978874999999,0,0.0
mldsa44,5,new,1,400,4215.367,4686.9100499999995,5720.150789999999,639.67,0.1517471669726503,4199.233,4235.3280125,0,0.0
mldsa44,5,new,5,400,16731.6055,17418.50655,18398.856289999996,683.4675,0.04084888924735884,16701.956462500002,16758.084475,0,0.0
mldsa44,5,new,20,400,62923.89,64553.791600000004,65102.076629999996,695.347,0.011050604150506271,62830.007,63015.22811249999,0,0.0
mldsa44,5,new,50,400,156214.8405,160540.10075,161965.02980000002,758.7605,0.004857160162065396,155888.061,156489.3185,0,0.0
mldsa44,5,new,100,200,310824.9845,320260.13560000004,322165.11744999996,732.3275,0.0023560766879085937,309702.7855,311863.067,0,0.0
mldsa44,5,new,200,200,621574.325,638003.7039,644866.51918,788.317,0.001268258626995251,621096.5035,622373.018,0,0.0
mldsa44,10,ka,0,1000,1036.824,1526.8238,2157.99738,897.9755,0.8660828645941838,1025.425,1045.502925,0,0.0
mldsa44,10,ka,1,1000,2236.444,3025.129099999999,3924.452729999999,928.2935,0.4150756737034328,2227.4196749999996,2245.804,0,0.0
mldsa44,10,ka,5,1000,6413.391,7186.9036,7897.565449999999,965.318,0.15051600627499556,6397.971,6422.534,0,0.0
mldsa44,10,ka,20,1000,21691.4065,22867.5806,24031.7948,1122.864,0.051765384600579036,21640.331,21743.236149999997,0,0.0
mldsa44,10,ka,50,1000,52256.2015,53477.237,54698.28653,1113.4255,0.021307050035008764,52217.6549625,52282.2051125,0,0.0
mldsa44,10,ka,100,400,104405.663,106404.1332,106965.97773,1072.652,0.010273887154952505,104279.19,104531.575,0,0.0
mldsa44,10,ka,200,400,210383.53,213740.67405,419242.10771999997,1131.369,0.005377650047035526,209992.1346625,210852.16425,0,0.0
mldsa44,10,new,0,400,1272.946,1618.9712999999995,2126.4896499999986,1007.6365,0.7915783544627973,1241.427,1296.311,0,0.0
mldsa44,10,new,1,400,6096.0135,6978.750249999999,7771.534539999996,1105.236,0.18130471659880673,6077.7670499999995,6123.5132875,0,0.0
mldsa44,10,new,5,400,22746.041,24218.50475,24942.93695999999,1179.1085,0.051837966000325066,22696.643,22826.974,0,0.0
mldsa44,10,new,20,400,85701.131,88821.5646,91972.86598,1314.0315,0.015332720638190878,85570.75240000001,85815.522,0,0.0
mldsa44,10,new,50,400,210671.202,214871.81454999998,216458.10919,1275.68,0.006055312676290706,210437.613,210838.874,0,0.0
mldsa44,10,new,100,200,418772.264,423945.7697,425162.30167,1373.94,0.0032808763094205303,418301.0375,419381.368,0,0.0
mldsa44,10,new,200,200,834534.9665,845555.43185,849984.34876,1453.5215,0.0017417143179704023,832998.9735,835218.005,0,0.0
mldsa44,20,ka,0,1000,1926.47,2800.3250999999996,3673.08573,1660.4195,0.861897408212949,1918.1595,1932.1915,0,0.0
mldsa44,20,ka,1,1000,3080.757,4017.1088499999996,4878.442259999999,1662.1435,0.5395243766385989,3067.24,3094.68635,0,0.0
mldsa44,20,ka,5,1000,7337.1435,8458.713149999998,9463.192969999998,1710.345,0.2331077482674286,7317.612087500001,7357.347575,0,0.0
mldsa44,20,ka,20,1000,22471.736,24149.52825,26952.096349999956,1731.568,0.0770553730250302,22449.602,22503.092800000002,0,0.0
mldsa44,20,ka,50,1000,54606.965,58932.33394999999,210190.45148,3281.1735,0.060087087791822896,54386.292,54795.598987499994,0,0.0
mldsa44,20,ka,100,400,107589.2465,111813.00504999999,113317.73942,4802.1335,0.04463395419355409,107103.925,108008.677,0,0.0
mldsa44,20,ka,200,400,212477.0825,215922.4468,217620.91835999998,5007.814,0.02356872534712067,212296.30876249998,212698.658,0,0.0
mldsa44,20,new,0,400,2282.931,3642.128749999999,4240.440129999999,1849.7865,0.8102682472663432,2262.8645,2317.265,0,0.0
mldsa44,20,new,1,400,8216.2355,9212.806449999998,10152.24509,1910.8045,0.23256447554357468,8167.648,8254.705,0,0.0
mldsa44,20,new,5,400,29332.862,30834.289699999998,31836.620659999997,2181.991,0.07438725208607329,29250.8165,29412.984,0,0.0
mldsa44,20,new,20,400,107951.6315,110430.6271,112653.70683,2057.9455,0.01906358867767552,107829.3205,108089.727225,0,0.0
mldsa44,20,new,50,400,267441.6865,273132.77555,275364.40627,3302.228,0.012347469249151628,267098.795,267839.91525,0,0.0
mldsa44,20,new,100,200,530444.165,538262.0207,540642.93993,5269.1145,0.00993340081325996,529853.245175,531215.196,0,0.0
mldsa44,20,new,200,200,1050121.9885,1066016.49265,1074261.96915,5360.989,0.0051051107001936664,1048843.759,1051843.544,0,0.0
mldsa65,1,ka,0,1000,626.352,2216.75265,2521.22625,451.771,0.7212733415076507,582.0075,759.062,0,0.0
mldsa65,1,ka,1,1000,2489.29,3630.0104,4264.16067,1042.4795,0.4187858787043695,2440.294,2535.711625,0,0.0
mldsa65,1,ka,5,1000,6815.314,8076.793549999999,8907.449929999999,1200.6975,0.17617640214376037,6761.23,6868.186,0,0.0
mldsa65,1,ka,20,1000,22191.6195,23911.92395,25196.940529999996,1459.229,0.0657558588727605,22111.187237500002,22255.5085,0,0.0
mldsa65,1,ka,50,1000,52789.0465,54397.2968,55672.1501,1462.116,0.02769733679504895,52727.046,52833.509,0,0.0
mldsa65,1,ka,100,400,105503.204,107096.86889999999,107906.56139,1874.0365,0.017762839695370767,105355.183,105616.0955,0,0.0
mldsa65,1,ka,200,400,211697.0015,215563.33969999998,217760.77838,1668.3865,0.007881011484236823,211402.69045,211853.757,0,0.0
mldsa65,1,new,0,400,1321.5335,2342.75375,2781.90996,863.7195,0.6535736702853162,1162.643,1427.158,0,0.0
mldsa65,1,new,1,400,4998.064,5980.12655,6404.86628,1106.5965,0.221405028026852,4913.6307625,5094.355,0,0.0
mldsa65,1,new,5,400,17923.219,19511.86945,20670.696529999997,1487.9855,0.08301999211190803,17782.305,18048.247,0,0.0
mldsa65,1,new,20,400,65346.841,67690.3816,69047.2062,1845.0525,0.028234761952762186,65165.392,65514.235,0,0.0
mldsa65,1,new,50,400,160003.503,163194.9496,164804.72771,2109.7205,0.013185464445737791,159823.687,160144.8343125,0,0.0
mldsa65,1,new,100,200,315827.0625,323303.68875,326634.36113,1741.781,0.005514983377968125,315358.2265,316299.186,0,0.0
mldsa65,1,new,200,200,625361.5585,633569.4535,636127.97485,2084.6015,0.0033334340297477686,624545.84425,626332.2663624999,0,0.0
mldsa65,5,ka,0,1000,1960.7795,3599.63315,4240.190799999999,1684.6805,0.8591891643093984,1857.0586125,2060.976,0,0.0
mldsa65,5,ka,1,1000,3326.407,4822.848650000001,5612.6077000000005,1857.4905,0.558407464871256,3256.9705249999997,3435.903225,0,0.0
mldsa65,5,ka,5,1000,8116.164,9919.0441,10496.22507,2390.959,0.294592248259153,8013.3200125,8225.244625,0,0.0
mldsa65,5,ka,20,1000,23747.3865,26190.88775,27147.931129999997,2946.0525,0.12405796738937988,23643.4086625,23869.5,0,0.0
mldsa65,5,ka,50,1000,53526.947,56378.587049999995,57399.33542,2688.9145,0.050234781744604266,53366.582,53644.1006375,0,0.0
mldsa65,5,ka,100,400,106222.403,109442.769,110726.86150999999,3487.823,0.03283509788420057,106025.3191875,106538.835,0,0.0
mldsa65,5,ka,200,400,208679.3465,215202.4798,216387.70289,3057.9935,0.014654030460077178,208058.531,209507.90245,0,0.0
mldsa65,5,new,0,400,1388.99,3742.1646499999983,4727.6291200000005,1003.3715,0.7223748911079273,1247.0535,1613.26,0,0.0
mldsa65,5,new,1,400,7255.082,8664.389,9327.338129999998,2224.569,0.30662217187896706,7175.353,7397.0597124999995,0,0.0
mldsa65,5,new,5,400,25067.0125,27606.30865,28322.781469999998,3014.121,0.12024252989860679,24886.275,25291.7470125,0,0.0
mldsa65,5,new,20,400,89195.3365,92777.75875,94034.4864,4030.4685,0.045186986877951855,88806.337,89503.11,0,0.0
mldsa65,5,new,50,400,209657.0,219669.11794999999,221497.50088,3254.924,0.01552499558803188,208212.255575,213515.9285,0,0.0
mldsa65,5,new,100,200,419181.098,430256.44395,432124.28393000003,3161.546,0.0075421959985419,416779.502,422261.6661875,0,0.0
mldsa65,5,new,200,200,834646.212,852077.6276,855590.55239,3144.8645,0.0037679012434073083,832746.3665,836230.1420375,0,0.0
mldsa65,10,ka,0,1000,1858.495,4630.613949999999,5491.296939999999,1544.0635,0.8308139112561508,1707.7365,2125.1165,0,0.0
mldsa65,10,ka,1,1000,4185.776,6064.884950000001,6861.88714,2703.5625,0.6458927806934723,4090.5432625000003,4289.4287125,0,0.0
mldsa65,10,ka,5,1000,8942.0515,11069.497949999999,12194.827509999997,3200.0045,0.3578602180942483,8815.7482625,9025.45,0,0.0
mldsa65,10,ka,20,1000,24312.1205,26936.264850000003,28330.26815,3435.458,0.14130639077739024,24134.402,24431.182,0,0.0
mldsa65,10,ka,50,1000,55665.1635,59270.172,60356.19257,4465.0355,0.0802123845374136,55459.344925,55893.177,0,0.0
mldsa65,10,ka,100,400,107396.302,111705.53955,113553.49578,4718.079,0.04393148471722984,107220.8055,107621.6785,0,0.0
mldsa65,10,ka,200,400,212457.387,216246.47819999998,216984.26932,4328.7105,0.02037448808499184,211794.813,213158.697,0,0.0
mldsa65,10,new,0,400,2639.634,5001.604899999998,5864.34896,2144.7515,0.8125185158245424,2409.1,2866.969,0,0.0
mldsa65,10,new,1,400,8188.5605,10157.846649999998,10725.212829999999,3166.4735,0.38669476765788074,8058.144,8380.235,0,0.0
mldsa65,10,new,5,400,26532.52,29380.117349999997,30486.184569999998,4641.0325,0.17491864700375237,26360.10175,26776.341,0,0.0
mldsa65,10,new,20,400,89105.264,94854.3145,96833.34253,4795.95,0.05382341945589208,88404.5305,89674.349,0,0.0
mldsa65,10,new,50,400,216142.886,222500.275,224562.28251,4902.283,0.022680751102768192,215386.8035,216629.991,0,0.0
mldsa65,10,new,100,200,424623.2805,432763.42445,434802.95231,4740.888,0.011164927166540507,423182.7015,425692.2335,0,0.0
mldsa65,10,new,200,200,836746.4245,848927.95825,853267.40435,5081.317,0.006072708351322032,834654.7010125001,839326.768,0,0.0
mldsa65,20,ka,0,1000,3577.423,5706.531249999999,6860.158240000001,3232.56,0.9036001613451917,3409.758,3716.4081375,0,0.0
mldsa65,20,ka,1,1000,4808.1105,7081.6175,8046.987119999999,3245.4035,0.6749852150860509,4653.326,4906.472,0,0.0
mldsa65,20,ka,5,1000,9711.3195,12085.8436,12751.59,4061.435,0.41821659765184327,9551.0845,9848.605175,0,0.0
mldsa65,20,ka,20,1000,25976.792,29418.7565,30707.30673,5117.215,0.19699179944929304,25795.9195,26135.544,0,0.0
mldsa65,20,ka,50,1000,57202.704,61312.881049999996,62595.230939999994,5834.229,0.10199218904057403,56941.9001875,57415.384,0,0.0
mldsa65,20,ka,100,400,108550.1005,114363.6048,115582.66646,6038.0115,0.0556241907855258,108074.076,108900.1305,0,0.0
mldsa65,20,ka,200,400,213722.7645,217506.9543,219240.94238999998,6338.4655,0.029657418641522392,212688.1805,214420.326,0,0.0
mldsa65,20,new,0,400,3806.4795,5953.356849999995,6727.971399999999,3243.8595,0.852194133713317,3650.221,3974.0145,0,0.0
mldsa65,20,new,1,400,9784.1185,12039.513599999998,13039.819499999998,3283.4465,0.335589404400611,9599.912,9909.9670375,0,0.0
mldsa65,20,new,5,400,32568.847,36325.55749999998,38629.68231,5288.3995,0.16237601226718282,32289.2608625,32944.485,0,0.0
mldsa65,20,new,20,400,112200.079,118941.40934999999,134461.80935999998,6082.36,0.05420994400547614,111695.04191249999,112701.4825,0,0.0
mldsa65,20,new,50,400,271818.2615,278548.10764999996,311055.7117499999,6502.0115,0.023920436633356953,270831.676,272437.4365,0,0.0
mldsa65,20,new,100,200,531902.233,542435.8764500001,544429.45652,6144.2835,0.011551527929005705,529141.8095,533923.728,0,0.0
mldsa65,20,new,200,200,1054223.159,1070982.9573,1077139.331689999,6290.0005,0.005966479152256984,1052062.622,1058092.0585375,0,0.0
mldsa87,1,ka,0,1000,1492.225,2822.0136499999994,3307.08405,1228.4455,0.8232307460336076,1380.726,1574.15075,0,0.0
mldsa87,1,ka,1,1000,2713.938,3918.0976499999997,4638.12082,1297.059,0.4779250668217181,2655.566,2769.8665,0,0.0
mldsa87,1,ka,5,1000,7112.63,8380.17815,8912.73522,1519.6115,0.21364973293985487,7044.1415375,7168.857,0,0.0
mldsa87,1,ka,20,1000,22219.534,24052.26415,24917.807960000002,1673.3585,0.0753102427800691,22122.6378625,22327.956,0,0.0
mldsa87,1,ka,50,1000,52702.79,54770.2705,55886.157479999994,1658.252,0.031464216600297634,52612.740025,52786.7,0,0.0
mldsa87,1,ka,100,400,103973.034,107760.1498,108941.79212,2105.4085,0.0202495629780314,103717.957,104255.688,0,0.0
mldsa87,1,ka,200,400,211171.847,215932.2254,216235.56486,2082.121,0.009859841780898,210603.8751125,211711.4615,0,0.0
mldsa87,1,new,0,400,824.252,2812.7559499999998,3257.5573599999993,547.7115,0.6644952029233778,803.1687625,849.014,0,0.0
mldsa87,1,new,1,400,5055.1965,6316.2948,6833.76517,1269.2165,0.2510716447916515,4959.518,5176.037437499999,0,0.0
mldsa87,1,new,5,400,18444.7985,20226.5431,21098.522370000002,1986.8885,0.10772080269676028,18261.6125,18610.794,0,0.0
mldsa87,1,new,20,400,64551.312,68373.3995,69896.09601000001,2408.2185,0.037307041877010956,64374.654,64784.463,0,0.0
mldsa87,1,new,50,400,155192.77,163110.56425,165227.12455,2159.9185,0.013917648998725907,154730.7392375,155560.1479,0,0.0
mldsa87,1,new,100,200,317133.8535,321627.60125,323055.56313,2436.5345,0.007682984560334868,315011.8536875,317957.94821249996,0,0.0
mldsa87,1,new,200,200,629451.469,638165.89235,638989.20187,2338.594,0.0037152888112490846,627997.845,630856.544,0,0.0
mldsa87,5,ka,0,1000,2210.559,4483.48805,5231.215579999999,1905.0695,0.8618044123680934,2046.11,2390.1727249999994,0,0.0
mldsa87,5,ka,1,1000,3746.1135,5404.5095,6087.1019,2265.607,0.6047886696438856,3643.6224125,3834.1438375,0,0.0
mldsa87,5,ka,5,1000,8322.673,10493.33845,11316.82332,2706.4555,0.3251906568959275,8156.869,8474.873,0,0.0
mldsa87,5,ka,20,1000,24201.4115,26744.8785,27791.08782,3399.681,0.14047449257246836,24064.285,24373.934,0,0.0
mldsa87,5,ka,50,1000,54705.377,58316.5805,59654.54633,3665.4615,0.0670036786329066,54509.962,54908.743,0,0.0
mldsa87,5,ka,100,400,107106.8275,111068.58184999999,112397.99728999998,3924.798,0.03664377044497934,106825.8205,107332.252,0,0.0
mldsa87,5,ka,200,400,212410.588,216098.9841,216925.84323,3903.0545,0.0183750468220539,211853.0959375,213015.812,0,0.0
mldsa87,5,new,0,400,2577.8005,4671.19005,5188.506869999999,2081.624,0.8075194337187847,2377.219,2764.015,0,0.0
mldsa87,5,new,1,400,7199.556,8912.747,9354.406959999997,2217.7575,0.30804087085370263,7049.7350875,7365.448,0,0.0
mldsa87,5,new,5,400,25401.144,28447.0461,29104.2719,3465.4655,0.13642950490733805,25044.473,25625.3072125,0,0.0
